"","county","county_code","year","year_code","month","month_code","oe_gestational_age_weekly","oe_gestational_age_weekly_code","births","average_birth_weight"
"13427","Orange County, NY",36071,2015,2015,"October",10,"38 weeks",38,61,3183.95
"13428","Orange County, NY",36071,2015,2015,"October",10,"39 weeks",39,153,3399.1
"13429","Orange County, NY",36071,2015,2015,"October",10,"40 weeks",40,94,3432.57
"13430","Orange County, NY",36071,2015,2015,"October",10,"41 weeks",41,39,3717.9
"13431","Orange County, NY",36071,2015,2015,"November",11,"36 weeks",36,12,2476.58
"13432","Orange County, NY",36071,2015,2015,"November",11,"37 weeks",37,24,3052.46
"13433","Orange County, NY",36071,2015,2015,"November",11,"38 weeks",38,38,3181.39
"13434","Orange County, NY",36071,2015,2015,"November",11,"39 weeks",39,131,3410.57
"13435","Orange County, NY",36071,2015,2015,"November",11,"40 weeks",40,121,3442.15
"13436","Orange County, NY",36071,2015,2015,"November",11,"41 weeks",41,38,3644.74
"13437","Orange County, NY",36071,2015,2015,"December",12,"36 weeks",36,11,2683.27
"13438","Orange County, NY",36071,2015,2015,"December",12,"37 weeks",37,25,2839.16
"13439","Orange County, NY",36071,2015,2015,"December",12,"38 weeks",38,67,3196.18
"13440","Orange County, NY",36071,2015,2015,"December",12,"39 weeks",39,149,3438.66
"13441","Orange County, NY",36071,2015,2015,"December",12,"40 weeks",40,102,3529.2
"13442","Orange County, NY",36071,2015,2015,"December",12,"41 weeks",41,32,3673.28
"13443","Orange County, NY",36071,2016,2016,"January",1,"36 weeks",36,14,3011.21
"13444","Orange County, NY",36071,2016,2016,"January",1,"37 weeks",37,35,2889.74
"13445","Orange County, NY",36071,2016,2016,"January",1,"38 weeks",38,56,3329.64
"13446","Orange County, NY",36071,2016,2016,"January",1,"39 weeks",39,119,3361.35
"13447","Orange County, NY",36071,2016,2016,"January",1,"40 weeks",40,129,3513.06
"13448","Orange County, NY",36071,2016,2016,"January",1,"41 weeks",41,53,3628.6
"13449","Orange County, NY",36071,2016,2016,"February",2,"36 weeks",36,13,2853.77
"13450","Orange County, NY",36071,2016,2016,"February",2,"37 weeks",37,28,3088.36
"13451","Orange County, NY",36071,2016,2016,"February",2,"38 weeks",38,56,3226.09
"13452","Orange County, NY",36071,2016,2016,"February",2,"39 weeks",39,119,3416.03
"13453","Orange County, NY",36071,2016,2016,"February",2,"40 weeks",40,100,3503.08
"13454","Orange County, NY",36071,2016,2016,"February",2,"41 weeks",41,38,3522.47
"13455","Orange County, NY",36071,2016,2016,"March",3,"36 weeks",36,13,2912.62
"13456","Orange County, NY",36071,2016,2016,"March",3,"37 weeks",37,35,3059.31
"13457","Orange County, NY",36071,2016,2016,"March",3,"38 weeks",38,63,3202.73
"13458","Orange County, NY",36071,2016,2016,"March",3,"39 weeks",39,150,3395.91
"13459","Orange County, NY",36071,2016,2016,"March",3,"40 weeks",40,105,3599.32
"13460","Orange County, NY",36071,2016,2016,"March",3,"41 weeks",41,35,3695.43
"13461","Orange County, NY",36071,2016,2016,"April",4,"36 weeks",36,11,2703.64
"13462","Orange County, NY",36071,2016,2016,"April",4,"37 weeks",37,31,2980.16
"13463","Orange County, NY",36071,2016,2016,"April",4,"38 weeks",38,53,3204.68
"13464","Orange County, NY",36071,2016,2016,"April",4,"39 weeks",39,137,3342.49
"13465","Orange County, NY",36071,2016,2016,"April",4,"40 weeks",40,87,3463.1
"13466","Orange County, NY",36071,2016,2016,"April",4,"41 weeks",41,34,3560.53
"13467","Orange County, NY",36071,2016,2016,"May",5,"36 weeks",36,13,2847.92
"13468","Orange County, NY",36071,2016,2016,"May",5,"37 weeks",37,28,2918.25
"13469","Orange County, NY",36071,2016,2016,"May",5,"38 weeks",38,59,3329
"13470","Orange County, NY",36071,2016,2016,"May",5,"39 weeks",39,125,3421.62
"13471","Orange County, NY",36071,2016,2016,"May",5,"40 weeks",40,116,3499.91
"13472","Orange County, NY",36071,2016,2016,"May",5,"41 weeks",41,45,3590.6
"13473","Orange County, NY",36071,2016,2016,"June",6,"35 weeks",35,10,2727.4
"13474","Orange County, NY",36071,2016,2016,"June",6,"36 weeks",36,14,2996.86
"13475","Orange County, NY",36071,2016,2016,"June",6,"37 weeks",37,25,2988.72
"13476","Orange County, NY",36071,2016,2016,"June",6,"38 weeks",38,58,3207.16
"13477","Orange County, NY",36071,2016,2016,"June",6,"39 weeks",39,129,3373.85
"13478","Orange County, NY",36071,2016,2016,"June",6,"40 weeks",40,114,3530.7
"13479","Orange County, NY",36071,2016,2016,"June",6,"41 weeks",41,35,3535.54
"13480","Orange County, NY",36071,2016,2016,"July",7,"36 weeks",36,13,2655.08
"13481","Orange County, NY",36071,2016,2016,"July",7,"37 weeks",37,38,2893.68
"13482","Orange County, NY",36071,2016,2016,"July",7,"38 weeks",38,63,3195.83
"13483","Orange County, NY",36071,2016,2016,"July",7,"39 weeks",39,136,3338.95
"13484","Orange County, NY",36071,2016,2016,"July",7,"40 weeks",40,117,3524.99
"13485","Orange County, NY",36071,2016,2016,"July",7,"41 weeks",41,30,3472.63
"13486","Orange County, NY",36071,2016,2016,"August",8,"35 weeks",35,13,2370.31
"13487","Orange County, NY",36071,2016,2016,"August",8,"36 weeks",36,18,2728.56
"13488","Orange County, NY",36071,2016,2016,"August",8,"37 weeks",37,47,2905.19
"13489","Orange County, NY",36071,2016,2016,"August",8,"38 weeks",38,67,3249.94
"13490","Orange County, NY",36071,2016,2016,"August",8,"39 weeks",39,150,3376.32
"13491","Orange County, NY",36071,2016,2016,"August",8,"40 weeks",40,127,3485.91
"13492","Orange County, NY",36071,2016,2016,"August",8,"41 weeks",41,44,3584.61
"13493","Orange County, NY",36071,2016,2016,"September",9,"36 weeks",36,18,2761.72
"13494","Orange County, NY",36071,2016,2016,"September",9,"37 weeks",37,34,2869.03
"13495","Orange County, NY",36071,2016,2016,"September",9,"38 weeks",38,55,3249.05
"13496","Orange County, NY",36071,2016,2016,"September",9,"39 weeks",39,137,3392.01
"13497","Orange County, NY",36071,2016,2016,"September",9,"40 weeks",40,118,3542.54
"13498","Orange County, NY",36071,2016,2016,"September",9,"41 weeks",41,46,3605.54
"13499","Orange County, NY",36071,2016,2016,"October",10,"36 weeks",36,21,2857.38
"13500","Orange County, NY",36071,2016,2016,"October",10,"37 weeks",37,28,2993.46
"13501","Orange County, NY",36071,2016,2016,"October",10,"38 weeks",38,53,3168.77
"13502","Orange County, NY",36071,2016,2016,"October",10,"39 weeks",39,141,3435
"13503","Orange County, NY",36071,2016,2016,"October",10,"40 weeks",40,104,3537.31
"13504","Orange County, NY",36071,2016,2016,"October",10,"41 weeks",41,39,3607.92
"13505","Orange County, NY",36071,2016,2016,"November",11,"36 weeks",36,26,2805.27
"13506","Orange County, NY",36071,2016,2016,"November",11,"37 weeks",37,31,2889.97
"13507","Orange County, NY",36071,2016,2016,"November",11,"38 weeks",38,66,3302.24
"13508","Orange County, NY",36071,2016,2016,"November",11,"39 weeks",39,93,3459.9
"13509","Orange County, NY",36071,2016,2016,"November",11,"40 weeks",40,115,3506.17
"13510","Orange County, NY",36071,2016,2016,"November",11,"41 weeks",41,47,3729.98
"13511","Orange County, NY",36071,2016,2016,"December",12,"36 weeks",36,14,2607.14
"13512","Orange County, NY",36071,2016,2016,"December",12,"37 weeks",37,23,2998.35
"13513","Orange County, NY",36071,2016,2016,"December",12,"38 weeks",38,64,3229.81
"13514","Orange County, NY",36071,2016,2016,"December",12,"39 weeks",39,137,3368.39
"13515","Orange County, NY",36071,2016,2016,"December",12,"40 weeks",40,125,3459.48
"13516","Orange County, NY",36071,2016,2016,"December",12,"41 weeks",41,34,3615.97
"13517","Orange County, NY",36071,2017,2017,"January",1,"36 weeks",36,12,2849.33
"13518","Orange County, NY",36071,2017,2017,"January",1,"37 weeks",37,17,3072.59
"13519","Orange County, NY",36071,2017,2017,"January",1,"38 weeks",38,61,3237.49
"13520","Orange County, NY",36071,2017,2017,"January",1,"39 weeks",39,151,3403.23
"13521","Orange County, NY",36071,2017,2017,"January",1,"40 weeks",40,109,3490.56
"13522","Orange County, NY",36071,2017,2017,"January",1,"41 weeks",41,34,3743.56
"13523","Orange County, NY",36071,2017,2017,"February",2,"36 weeks",36,17,2719.06
"13524","Orange County, NY",36071,2017,2017,"February",2,"37 weeks",37,35,2930.86
"13525","Orange County, NY",36071,2017,2017,"February",2,"38 weeks",38,60,3208.67
"13526","Orange County, NY",36071,2017,2017,"February",2,"39 weeks",39,129,3369.26
"13527","Orange County, NY",36071,2017,2017,"February",2,"40 weeks",40,107,3521.16
"13528","Orange County, NY",36071,2017,2017,"February",2,"41 weeks",41,36,3536.67
"13529","Orange County, NY",36071,2017,2017,"March",3,"36 weeks",36,10,2725
"13530","Orange County, NY",36071,2017,2017,"March",3,"37 weeks",37,18,3080.39
"13531","Orange County, NY",36071,2017,2017,"March",3,"38 weeks",38,64,3258.28
"13532","Orange County, NY",36071,2017,2017,"March",3,"39 weeks",39,137,3433.82
"13533","Orange County, NY",36071,2017,2017,"March",3,"40 weeks",40,89,3514.28
"13534","Orange County, NY",36071,2017,2017,"March",3,"41 weeks",41,39,3706.23
"13535","Orange County, NY",36071,2017,2017,"April",4,"36 weeks",36,19,2703.63
"13536","Orange County, NY",36071,2017,2017,"April",4,"37 weeks",37,42,3053.9
"13537","Orange County, NY",36071,2017,2017,"April",4,"38 weeks",38,44,3086
"13538","Orange County, NY",36071,2017,2017,"April",4,"39 weeks",39,141,3467.1
"13539","Orange County, NY",36071,2017,2017,"April",4,"40 weeks",40,100,3538.23
"13540","Orange County, NY",36071,2017,2017,"April",4,"41 weeks",41,46,3554.61
"13541","Orange County, NY",36071,2017,2017,"May",5,"36 weeks",36,19,2894.21
"13542","Orange County, NY",36071,2017,2017,"May",5,"37 weeks",37,19,2835
"13543","Orange County, NY",36071,2017,2017,"May",5,"38 weeks",38,66,3197.95
"13544","Orange County, NY",36071,2017,2017,"May",5,"39 weeks",39,126,3450.89
"13545","Orange County, NY",36071,2017,2017,"May",5,"40 weeks",40,121,3538.22
"13546","Orange County, NY",36071,2017,2017,"May",5,"41 weeks",41,35,3616.23
"13547","Orange County, NY",36071,2017,2017,"June",6,"36 weeks",36,11,3020.82
"13548","Orange County, NY",36071,2017,2017,"June",6,"37 weeks",37,24,2890.67
"13549","Orange County, NY",36071,2017,2017,"June",6,"38 weeks",38,50,3222
"13550","Orange County, NY",36071,2017,2017,"June",6,"39 weeks",39,152,3422.26
"13551","Orange County, NY",36071,2017,2017,"June",6,"40 weeks",40,138,3583.13
"13552","Orange County, NY",36071,2017,2017,"June",6,"41 weeks",41,38,3643.42
"13553","Orange County, NY",36071,2017,2017,"July",7,"35 weeks",35,11,2702.36
"13554","Orange County, NY",36071,2017,2017,"July",7,"37 weeks",37,35,3102.09
"13555","Orange County, NY",36071,2017,2017,"July",7,"38 weeks",38,67,3155.24
"13556","Orange County, NY",36071,2017,2017,"July",7,"39 weeks",39,140,3415.13
"13557","Orange County, NY",36071,2017,2017,"July",7,"40 weeks",40,114,3555.5
"13558","Orange County, NY",36071,2017,2017,"July",7,"41 weeks",41,41,3712.88
"13559","Orange County, NY",36071,2017,2017,"August",8,"36 weeks",36,20,2672.4
"13560","Orange County, NY",36071,2017,2017,"August",8,"37 weeks",37,27,3093.11
"13561","Orange County, NY",36071,2017,2017,"August",8,"38 weeks",38,58,3256
"13562","Orange County, NY",36071,2017,2017,"August",8,"39 weeks",39,166,3415.64
"13563","Orange County, NY",36071,2017,2017,"August",8,"40 weeks",40,130,3478.75
"13564","Orange County, NY",36071,2017,2017,"August",8,"41 weeks",41,47,3717.7
"13565","Orange County, NY",36071,2017,2017,"September",9,"37 weeks",37,36,2996.42
"13566","Orange County, NY",36071,2017,2017,"September",9,"38 weeks",38,50,3192.62
"13567","Orange County, NY",36071,2017,2017,"September",9,"39 weeks",39,139,3367.77
"13568","Orange County, NY",36071,2017,2017,"September",9,"40 weeks",40,142,3505.92
"13569","Orange County, NY",36071,2017,2017,"September",9,"41 weeks",41,33,3543.94
"13570","Orange County, NY",36071,2017,2017,"October",10,"36 weeks",36,13,2627.38
"13571","Orange County, NY",36071,2017,2017,"October",10,"37 weeks",37,37,2966.51
"13572","Orange County, NY",36071,2017,2017,"October",10,"38 weeks",38,55,3140.05
"13573","Orange County, NY",36071,2017,2017,"October",10,"39 weeks",39,143,3415.02
"13574","Orange County, NY",36071,2017,2017,"October",10,"40 weeks",40,132,3481.44
"13575","Orange County, NY",36071,2017,2017,"October",10,"41 weeks",41,43,3561.35
"13576","Orange County, NY",36071,2017,2017,"November",11,"35 weeks",35,12,2638.5
"13577","Orange County, NY",36071,2017,2017,"November",11,"37 weeks",37,34,3032.26
"13578","Orange County, NY",36071,2017,2017,"November",11,"38 weeks",38,62,3164.92
"13579","Orange County, NY",36071,2017,2017,"November",11,"39 weeks",39,145,3450.9
"13580","Orange County, NY",36071,2017,2017,"November",11,"40 weeks",40,114,3465.68
"13581","Orange County, NY",36071,2017,2017,"November",11,"41 weeks",41,35,3686.91
"13582","Orange County, NY",36071,2017,2017,"December",12,"34 weeks",34,10,2421.5
"13583","Orange County, NY",36071,2017,2017,"December",12,"36 weeks",36,16,2804.88
"13584","Orange County, NY",36071,2017,2017,"December",12,"37 weeks",37,28,2929
"13585","Orange County, NY",36071,2017,2017,"December",12,"38 weeks",38,58,3175.72
"13586","Orange County, NY",36071,2017,2017,"December",12,"39 weeks",39,116,3365.42
"13587","Orange County, NY",36071,2017,2017,"December",12,"40 weeks",40,155,3555.14
"13588","Orange County, NY",36071,2017,2017,"December",12,"41 weeks",41,28,3683.86
"13589","Oswego County, NY",36075,2007,2007,"January",1,"38 weeks",38,12,3329.67
"13590","Oswego County, NY",36075,2007,2007,"January",1,"39 weeks",39,26,3415.65
"13591","Oswego County, NY",36075,2007,2007,"January",1,"40 weeks",40,35,3389.49
"13592","Oswego County, NY",36075,2007,2007,"February",2,"38 weeks",38,15,3246.13
"13593","Oswego County, NY",36075,2007,2007,"February",2,"39 weeks",39,34,3426.09
"13594","Oswego County, NY",36075,2007,2007,"February",2,"40 weeks",40,26,3594.08
"13595","Oswego County, NY",36075,2007,2007,"March",3,"38 weeks",38,23,3112.74
"13596","Oswego County, NY",36075,2007,2007,"March",3,"39 weeks",39,33,3569.52
"13597","Oswego County, NY",36075,2007,2007,"March",3,"40 weeks",40,31,3554.58
"13598","Oswego County, NY",36075,2007,2007,"March",3,"41 weeks",41,26,3653.81
"13599","Oswego County, NY",36075,2007,2007,"April",4,"38 weeks",38,22,3312.55
"13600","Oswego County, NY",36075,2007,2007,"April",4,"39 weeks",39,26,3277.77
"13601","Oswego County, NY",36075,2007,2007,"April",4,"40 weeks",40,31,3696.52
"13602","Oswego County, NY",36075,2007,2007,"April",4,"41 weeks",41,14,3586
"13603","Oswego County, NY",36075,2007,2007,"May",5,"37 weeks",37,16,3018.12
"13604","Oswego County, NY",36075,2007,2007,"May",5,"38 weeks",38,18,3265.78
"13605","Oswego County, NY",36075,2007,2007,"May",5,"39 weeks",39,31,3432.94
"13606","Oswego County, NY",36075,2007,2007,"May",5,"40 weeks",40,28,3583.54
"13607","Oswego County, NY",36075,2007,2007,"May",5,"41 weeks",41,15,3570.47
"13608","Oswego County, NY",36075,2007,2007,"June",6,"37 weeks",37,12,2934.83
"13609","Oswego County, NY",36075,2007,2007,"June",6,"38 weeks",38,16,3321.44
"13610","Oswego County, NY",36075,2007,2007,"June",6,"39 weeks",39,38,3448.08
"13611","Oswego County, NY",36075,2007,2007,"June",6,"40 weeks",40,23,3554.87
"13612","Oswego County, NY",36075,2007,2007,"June",6,"41 weeks",41,12,3692.92
"13613","Oswego County, NY",36075,2007,2007,"July",7,"38 weeks",38,20,3214.2
"13614","Oswego County, NY",36075,2007,2007,"July",7,"39 weeks",39,27,3269.15
"13615","Oswego County, NY",36075,2007,2007,"July",7,"40 weeks",40,29,3674.41
"13616","Oswego County, NY",36075,2007,2007,"July",7,"41 weeks",41,18,3479.78
"13617","Oswego County, NY",36075,2007,2007,"August",8,"38 weeks",38,25,3254.84
"13618","Oswego County, NY",36075,2007,2007,"August",8,"39 weeks",39,25,3535.4
"13619","Oswego County, NY",36075,2007,2007,"August",8,"40 weeks",40,40,3565.32
"13620","Oswego County, NY",36075,2007,2007,"August",8,"41 weeks",41,19,3667.11
"13621","Oswego County, NY",36075,2007,2007,"September",9,"38 weeks",38,23,3001.7
"13622","Oswego County, NY",36075,2007,2007,"September",9,"39 weeks",39,31,3391.61
"13623","Oswego County, NY",36075,2007,2007,"September",9,"40 weeks",40,41,3516.83
"13624","Oswego County, NY",36075,2007,2007,"September",9,"41 weeks",41,16,3683.31
"13625","Oswego County, NY",36075,2007,2007,"October",10,"37 weeks",37,15,2892.07
"13626","Oswego County, NY",36075,2007,2007,"October",10,"38 weeks",38,20,3239.75
"13627","Oswego County, NY",36075,2007,2007,"October",10,"39 weeks",39,40,3476.05
"13628","Oswego County, NY",36075,2007,2007,"October",10,"40 weeks",40,27,3495.7
"13629","Oswego County, NY",36075,2007,2007,"October",10,"41 weeks",41,12,3789.92
"13630","Oswego County, NY",36075,2007,2007,"November",11,"38 weeks",38,12,3288.67
"13631","Oswego County, NY",36075,2007,2007,"November",11,"39 weeks",39,33,3559.3
"13632","Oswego County, NY",36075,2007,2007,"November",11,"40 weeks",40,38,3495.74
"13633","Oswego County, NY",36075,2007,2007,"November",11,"41 weeks",41,11,3550.73
"13634","Oswego County, NY",36075,2007,2007,"December",12,"38 weeks",38,16,3193
"13635","Oswego County, NY",36075,2007,2007,"December",12,"39 weeks",39,28,3371.39
"13636","Oswego County, NY",36075,2007,2007,"December",12,"40 weeks",40,37,3633.11
"13637","Oswego County, NY",36075,2007,2007,"December",12,"41 weeks",41,16,3696.56
"13638","Oswego County, NY",36075,2008,2008,"January",1,"37 weeks",37,12,2954.17
"13639","Oswego County, NY",36075,2008,2008,"January",1,"38 weeks",38,20,3332.5
"13640","Oswego County, NY",36075,2008,2008,"January",1,"39 weeks",39,29,3418.17
"13641","Oswego County, NY",36075,2008,2008,"January",1,"40 weeks",40,20,3593
"13642","Oswego County, NY",36075,2008,2008,"January",1,"41 weeks",41,15,3498.47
"13643","Oswego County, NY",36075,2008,2008,"February",2,"38 weeks",38,13,3268.62
"13644","Oswego County, NY",36075,2008,2008,"February",2,"39 weeks",39,27,3475.67
"13645","Oswego County, NY",36075,2008,2008,"February",2,"40 weeks",40,33,3501.97
"13646","Oswego County, NY",36075,2008,2008,"February",2,"41 weeks",41,10,3844.9
"13647","Oswego County, NY",36075,2008,2008,"March",3,"38 weeks",38,17,3230.59
"13648","Oswego County, NY",36075,2008,2008,"March",3,"39 weeks",39,43,3482.63
"13649","Oswego County, NY",36075,2008,2008,"March",3,"40 weeks",40,22,3562.82
"13650","Oswego County, NY",36075,2008,2008,"April",4,"38 weeks",38,22,3185.86
"13651","Oswego County, NY",36075,2008,2008,"April",4,"39 weeks",39,30,3513.5
"13652","Oswego County, NY",36075,2008,2008,"April",4,"40 weeks",40,30,3463.3
"13653","Oswego County, NY",36075,2008,2008,"April",4,"41 weeks",41,16,3672.44
"13654","Oswego County, NY",36075,2008,2008,"May",5,"38 weeks",38,20,3328.6
