"","county","county_code","year","year_code","month","month_code","births","average_birth_weight","average_age_of_mother","average_lmp_gestational_age","average_oe_gestational_age","county_ym"
"2919","Saratoga",36091,2008,2008,"March",3,172,3379.15,29.32,39.02,38.71,"Saratoga-2008-3"
"2920","Saratoga",36091,2008,2008,"April",4,203,3342.5,29.33,38.76,38.68,"Saratoga-2008-4"
"2921","Saratoga",36091,2008,2008,"May",5,225,3383.42,29.77,39.03,38.67,"Saratoga-2008-5"
"2922","Saratoga",36091,2008,2008,"June",6,196,3422.86,29.49,39.1,38.89,"Saratoga-2008-6"
"2923","Saratoga",36091,2008,2008,"July",7,213,3357.97,29.06,38.59,38.58,"Saratoga-2008-7"
"2924","Saratoga",36091,2008,2008,"August",8,195,3381.26,30.11,38.88,38.7,"Saratoga-2008-8"
"2925","Saratoga",36091,2008,2008,"September",9,170,3396.04,29.21,38.99,38.77,"Saratoga-2008-9"
"2926","Saratoga",36091,2008,2008,"October",10,194,3401.18,29.26,38.85,38.46,"Saratoga-2008-10"
"2927","Saratoga",36091,2008,2008,"November",11,180,3386.79,28.97,38.93,38.73,"Saratoga-2008-11"
"2928","Saratoga",36091,2008,2008,"December",12,186,3324.88,28.55,38.49,38.34,"Saratoga-2008-12"
"2929","Saratoga",36091,2009,2009,"January",1,185,3325.71,29.5,38.9,38.67,"Saratoga-2009-1"
"2930","Saratoga",36091,2009,2009,"February",2,172,3244.16,28.82,38.71,38.42,"Saratoga-2009-2"
"2931","Saratoga",36091,2009,2009,"March",3,190,3377.43,29.36,38.81,38.67,"Saratoga-2009-3"
"2932","Saratoga",36091,2009,2009,"April",4,194,3335.48,30.54,38.56,38.54,"Saratoga-2009-4"
"2933","Saratoga",36091,2009,2009,"May",5,210,3346.99,30.06,38.84,38.71,"Saratoga-2009-5"
"2934","Saratoga",36091,2009,2009,"June",6,165,3373.59,29.73,38.86,38.76,"Saratoga-2009-6"
"2935","Saratoga",36091,2009,2009,"July",7,196,3350.93,30.05,38.93,38.68,"Saratoga-2009-7"
"2936","Saratoga",36091,2009,2009,"August",8,197,3368.37,29.65,39.19,38.77,"Saratoga-2009-8"
"2937","Saratoga",36091,2009,2009,"September",9,172,3309.31,28.59,38.86,38.53,"Saratoga-2009-9"
"2938","Saratoga",36091,2009,2009,"October",10,204,3414.09,29.53,39.18,38.84,"Saratoga-2009-10"
"2939","Saratoga",36091,2009,2009,"November",11,160,3428.79,29.58,39.12,38.96,"Saratoga-2009-11"
"2940","Saratoga",36091,2009,2009,"December",12,165,3289.55,29.23,38.59,38.5,"Saratoga-2009-12"
"2941","Saratoga",36091,2010,2010,"January",1,159,3441.82,29.13,39.14,38.95,"Saratoga-2010-1"
"2942","Saratoga",36091,2010,2010,"February",2,177,3414.58,30.15,38.98,38.85,"Saratoga-2010-2"
"2943","Saratoga",36091,2010,2010,"March",3,206,3360.74,29.75,38.65,38.51,"Saratoga-2010-3"
"2944","Saratoga",36091,2010,2010,"April",4,183,3364.27,29.37,38.91,38.61,"Saratoga-2010-4"
"2945","Saratoga",36091,2010,2010,"May",5,219,3356.66,30.38,38.68,38.69,"Saratoga-2010-5"
"2946","Saratoga",36091,2010,2010,"June",6,224,3327.72,29.98,38.73,38.61,"Saratoga-2010-6"
"2947","Saratoga",36091,2010,2010,"July",7,206,3411.68,29.94,39.14,38.84,"Saratoga-2010-7"
"2948","Saratoga",36091,2010,2010,"August",8,199,3318.47,29.06,38.71,38.6,"Saratoga-2010-8"
"2949","Saratoga",36091,2010,2010,"September",9,188,3350.36,28.88,38.95,38.84,"Saratoga-2010-9"
"2950","Saratoga",36091,2010,2010,"October",10,207,3351.33,29.76,38.77,38.79,"Saratoga-2010-10"
"2951","Saratoga",36091,2010,2010,"November",11,158,3308.39,30.35,38.68,38.51,"Saratoga-2010-11"
"2952","Saratoga",36091,2010,2010,"December",12,179,3410.92,29.41,38.76,38.72,"Saratoga-2010-12"
"2953","Saratoga",36091,2011,2011,"January",1,166,3425.25,29.54,39.25,38.93,"Saratoga-2011-1"
"2954","Saratoga",36091,2011,2011,"February",2,166,3339.7,29.86,39.1,38.73,"Saratoga-2011-2"
"2955","Saratoga",36091,2011,2011,"March",3,176,3314.77,30.44,39.06,38.7,"Saratoga-2011-3"
"2956","Saratoga",36091,2011,2011,"April",4,184,3385.55,29.76,38.98,38.7,"Saratoga-2011-4"
"2957","Saratoga",36091,2011,2011,"May",5,173,3331.09,29.66,38.86,38.5,"Saratoga-2011-5"
"2958","Saratoga",36091,2011,2011,"June",6,162,3414.34,29.88,39.05,38.83,"Saratoga-2011-6"
"2959","Saratoga",36091,2011,2011,"July",7,219,3406.49,29.67,38.92,38.83,"Saratoga-2011-7"
"2960","Saratoga",36091,2011,2011,"August",8,200,3329.12,29.46,39.11,38.85,"Saratoga-2011-8"
"2961","Saratoga",36091,2011,2011,"September",9,200,3410.17,30.39,39.07,38.86,"Saratoga-2011-9"
"2962","Saratoga",36091,2011,2011,"October",10,186,3335.31,29.13,38.63,38.68,"Saratoga-2011-10"
"2963","Saratoga",36091,2011,2011,"November",11,183,3307.26,29.28,38.51,38.64,"Saratoga-2011-11"
"2964","Saratoga",36091,2011,2011,"December",12,146,3277.55,29.82,38.5,38.32,"Saratoga-2011-12"
"2965","Saratoga",36091,2012,2012,"January",1,160,3383.25,29.44,38.8,38.59,"Saratoga-2012-1"
"2966","Saratoga",36091,2012,2012,"February",2,168,3393.36,29.57,39.19,38.96,"Saratoga-2012-2"
"2967","Saratoga",36091,2012,2012,"March",3,182,3407.09,29.4,38.88,38.75,"Saratoga-2012-3"
"2968","Saratoga",36091,2012,2012,"April",4,177,3408.1,30.39,38.97,38.86,"Saratoga-2012-4"
"2969","Saratoga",36091,2012,2012,"May",5,205,3405.15,30,38.92,38.8,"Saratoga-2012-5"
"2970","Saratoga",36091,2012,2012,"June",6,161,3321.34,30.14,38.76,38.49,"Saratoga-2012-6"
"2971","Saratoga",36091,2012,2012,"July",7,192,3438.31,29.69,38.99,38.92,"Saratoga-2012-7"
"2972","Saratoga",36091,2012,2012,"August",8,203,3425.79,29.74,39.28,38.99,"Saratoga-2012-8"
"2973","Saratoga",36091,2012,2012,"September",9,192,3355.67,30.39,38.82,38.72,"Saratoga-2012-9"
"2974","Saratoga",36091,2012,2012,"October",10,198,3395.86,30.26,39.13,38.9,"Saratoga-2012-10"
"2975","Saratoga",36091,2012,2012,"November",11,168,3360.01,30.05,39.01,38.73,"Saratoga-2012-11"
"2976","Saratoga",36091,2012,2012,"December",12,193,3433.34,29.79,39.09,38.75,"Saratoga-2012-12"
"2977","Saratoga",36091,2013,2013,"January",1,167,3350.65,29.83,38.99,38.71,"Saratoga-2013-1"
"2978","Saratoga",36091,2013,2013,"February",2,170,3442.42,29.83,39.19,38.86,"Saratoga-2013-2"
"2979","Saratoga",36091,2013,2013,"March",3,203,3344.42,28.76,38.89,38.59,"Saratoga-2013-3"
"2980","Saratoga",36091,2013,2013,"April",4,181,3382.06,29.56,38.73,38.73,"Saratoga-2013-4"
"2981","Saratoga",36091,2013,2013,"May",5,182,3360.77,30.19,38.8,38.7,"Saratoga-2013-5"
"2982","Saratoga",36091,2013,2013,"June",6,190,3349.38,30.43,38.91,38.58,"Saratoga-2013-6"
"2983","Saratoga",36091,2013,2013,"July",7,212,3393.97,29.94,39.18,38.82,"Saratoga-2013-7"
"2984","Saratoga",36091,2013,2013,"August",8,191,3355.23,29.92,38.96,38.81,"Saratoga-2013-8"
"2985","Saratoga",36091,2013,2013,"September",9,210,3440.74,30.31,39.01,38.9,"Saratoga-2013-9"
"2986","Saratoga",36091,2013,2013,"October",10,201,3423.23,30.11,38.95,38.87,"Saratoga-2013-10"
"2987","Saratoga",36091,2013,2013,"November",11,171,3329.5,31.04,38.56,38.46,"Saratoga-2013-11"
"2988","Saratoga",36091,2013,2013,"December",12,182,3411.13,30.15,39.15,38.85,"Saratoga-2013-12"
"2989","Saratoga",36091,2014,2014,"January",1,161,3407.99,29.75,39.16,38.93,"Saratoga-2014-1"
"2990","Saratoga",36091,2014,2014,"February",2,152,3441.32,30.16,39.32,38.99,"Saratoga-2014-2"
"2991","Saratoga",36091,2014,2014,"March",3,176,3471.86,30.17,39.09,38.8,"Saratoga-2014-3"
"2992","Saratoga",36091,2014,2014,"April",4,171,3369.87,30.19,38.8,38.73,"Saratoga-2014-4"
"2993","Saratoga",36091,2014,2014,"May",5,196,3406.34,30.41,39.01,38.91,"Saratoga-2014-5"
"2994","Saratoga",36091,2014,2014,"June",6,212,3388.46,29.8,39,38.91,"Saratoga-2014-6"
"2995","Saratoga",36091,2014,2014,"July",7,202,3379.15,30.59,38.8,38.79,"Saratoga-2014-7"
"2996","Saratoga",36091,2014,2014,"August",8,220,3363.84,30.43,38.92,38.73,"Saratoga-2014-8"
"2997","Saratoga",36091,2014,2014,"September",9,217,3414.35,30.16,39.11,38.88,"Saratoga-2014-9"
"2998","Saratoga",36091,2014,2014,"October",10,196,3385.35,29.38,39.33,39.06,"Saratoga-2014-10"
"2999","Saratoga",36091,2014,2014,"November",11,160,3339.94,30.31,39.04,38.73,"Saratoga-2014-11"
"3000","Saratoga",36091,2014,2014,"December",12,178,3240.04,29.35,38.61,38.29,"Saratoga-2014-12"
"3001","Saratoga",36091,2015,2015,"January",1,163,3313.36,30.31,38.99,38.71,"Saratoga-2015-1"
"3002","Saratoga",36091,2015,2015,"February",2,133,3244.46,30.18,38.33,38.27,"Saratoga-2015-2"
"3003","Saratoga",36091,2015,2015,"March",3,194,3371.51,30.11,38.78,38.7,"Saratoga-2015-3"
"3004","Saratoga",36091,2015,2015,"April",4,189,3337.12,29.88,38.84,38.66,"Saratoga-2015-4"
"3005","Saratoga",36091,2015,2015,"May",5,202,3407.61,31.11,38.93,38.7,"Saratoga-2015-5"
"3006","Saratoga",36091,2015,2015,"June",6,211,3441.87,30.45,39.24,39,"Saratoga-2015-6"
"3007","Saratoga",36091,2015,2015,"July",7,206,3413.82,29.75,39.1,38.97,"Saratoga-2015-7"
"3008","Saratoga",36091,2015,2015,"August",8,181,3357.12,30.17,38.77,38.65,"Saratoga-2015-8"
"3009","Saratoga",36091,2015,2015,"September",9,165,3392.61,29.84,38.88,38.83,"Saratoga-2015-9"
"3010","Saratoga",36091,2015,2015,"October",10,162,3377.88,29.8,38.99,38.66,"Saratoga-2015-10"
"3011","Saratoga",36091,2015,2015,"November",11,193,3386.78,30.45,38.9,38.87,"Saratoga-2015-11"
"3012","Saratoga",36091,2015,2015,"December",12,181,3403.23,30.33,39.01,38.76,"Saratoga-2015-12"
"3013","Saratoga",36091,2016,2016,"January",1,150,3315.31,30.41,38.7,38.42,"Saratoga-2016-1"
"3014","Saratoga",36091,2016,2016,"February",2,171,3249.19,30.94,38.81,38.55,"Saratoga-2016-2"
"3015","Saratoga",36091,2016,2016,"March",3,186,3284.61,30.95,38.38,38.14,"Saratoga-2016-3"
"3016","Saratoga",36091,2016,2016,"April",4,181,3385.76,30.5,38.99,38.52,"Saratoga-2016-4"
"3017","Saratoga",36091,2016,2016,"May",5,201,3410.4,31.12,39.11,38.9,"Saratoga-2016-5"
"3018","Saratoga",36091,2016,2016,"June",6,229,3406.76,30.26,38.96,38.8,"Saratoga-2016-6"
"3019","Saratoga",36091,2016,2016,"July",7,211,3396,30.74,39.28,39.15,"Saratoga-2016-7"
"3020","Saratoga",36091,2016,2016,"August",8,187,3371.07,29.67,39,38.67,"Saratoga-2016-8"
"3021","Saratoga",36091,2016,2016,"September",9,181,3444.37,30.33,39.3,39.01,"Saratoga-2016-9"
"3022","Saratoga",36091,2016,2016,"October",10,191,3339.57,30.76,39.07,38.81,"Saratoga-2016-10"
"3023","Saratoga",36091,2016,2016,"November",11,167,3376.17,30.52,39.12,38.95,"Saratoga-2016-11"
"3024","Saratoga",36091,2016,2016,"December",12,155,3365.97,30.41,38.92,38.83,"Saratoga-2016-12"
"3025","Saratoga",36091,2017,2017,"January",1,183,3327.98,30.68,38.83,38.47,"Saratoga-2017-1"
"3026","Saratoga",36091,2017,2017,"February",2,162,3360.73,30.6,38.88,38.59,"Saratoga-2017-2"
"3027","Saratoga",36091,2017,2017,"March",3,163,3364.26,30.09,38.81,38.78,"Saratoga-2017-3"
"3028","Saratoga",36091,2017,2017,"April",4,188,3394.53,30.42,39.02,39,"Saratoga-2017-4"
"3029","Saratoga",36091,2017,2017,"May",5,186,3389.82,30.7,39.2,39.05,"Saratoga-2017-5"
"3030","Saratoga",36091,2017,2017,"June",6,173,3391.32,31.34,38.92,38.77,"Saratoga-2017-6"
"3031","Saratoga",36091,2017,2017,"July",7,217,3374.86,30.31,38.97,38.68,"Saratoga-2017-7"
"3032","Saratoga",36091,2017,2017,"August",8,179,3223.07,30.62,38.75,38.53,"Saratoga-2017-8"
"3033","Saratoga",36091,2017,2017,"September",9,164,3438.48,30.01,39.34,39.06,"Saratoga-2017-9"
"3034","Saratoga",36091,2017,2017,"October",10,181,3320.4,30.61,38.88,38.71,"Saratoga-2017-10"
"3035","Saratoga",36091,2017,2017,"November",11,167,3430.87,30.29,38.82,38.77,"Saratoga-2017-11"
"3036","Saratoga",36091,2017,2017,"December",12,172,3333.83,30.24,38.98,38.56,"Saratoga-2017-12"
"3037","Schenectady",36093,2007,2007,"January",1,138,3246.62,27.67,38.56,38.36,"Schenectady-2007-1"
"3038","Schenectady",36093,2007,2007,"February",2,134,3232.51,27.22,38.1,38.05,"Schenectady-2007-2"
"3039","Schenectady",36093,2007,2007,"March",3,159,3264.75,28.04,38.64,38.53,"Schenectady-2007-3"
"3040","Schenectady",36093,2007,2007,"April",4,157,3240.59,28.62,38.25,38.19,"Schenectady-2007-4"
"3041","Schenectady",36093,2007,2007,"May",5,176,3251.79,28.78,38.43,38.45,"Schenectady-2007-5"
"3042","Schenectady",36093,2007,2007,"June",6,165,3313.4,28.22,38.64,38.61,"Schenectady-2007-6"
"3043","Schenectady",36093,2007,2007,"July",7,157,3281.99,27.55,38.57,38.53,"Schenectady-2007-7"
"3044","Schenectady",36093,2007,2007,"August",8,163,3287.47,27.58,38.58,38.66,"Schenectady-2007-8"
"3045","Schenectady",36093,2007,2007,"September",9,143,3387.24,28.25,39.16,38.79,"Schenectady-2007-9"
"3046","Schenectady",36093,2007,2007,"October",10,159,3249.36,27.88,38.56,38.67,"Schenectady-2007-10"
"3047","Schenectady",36093,2007,2007,"November",11,152,3194.65,28.45,38.39,38.09,"Schenectady-2007-11"
"3048","Schenectady",36093,2007,2007,"December",12,145,3350.99,27.9,38.92,38.73,"Schenectady-2007-12"
"3049","Schenectady",36093,2008,2008,"January",1,142,3338.89,27.56,39.19,38.92,"Schenectady-2008-1"
"3050","Schenectady",36093,2008,2008,"February",2,146,3352.6,28.42,39.04,38.88,"Schenectady-2008-2"
"3051","Schenectady",36093,2008,2008,"March",3,167,3270.21,28.57,38.69,38.52,"Schenectady-2008-3"
"3052","Schenectady",36093,2008,2008,"April",4,159,3327.7,28.13,38.69,38.54,"Schenectady-2008-4"
"3053","Schenectady",36093,2008,2008,"May",5,158,3342.87,28.04,38.8,38.57,"Schenectady-2008-5"
"3054","Schenectady",36093,2008,2008,"June",6,146,3243.17,29.09,38.65,38.48,"Schenectady-2008-6"
"3055","Schenectady",36093,2008,2008,"July",7,169,3271.53,28.13,38.78,38.56,"Schenectady-2008-7"
"3056","Schenectady",36093,2008,2008,"August",8,155,3301.14,28.46,38.83,38.79,"Schenectady-2008-8"
"3057","Schenectady",36093,2008,2008,"September",9,151,3298.73,29.44,38.89,38.83,"Schenectady-2008-9"
"3058","Schenectady",36093,2008,2008,"October",10,158,3223.66,27.97,38.51,38.45,"Schenectady-2008-10"
"3059","Schenectady",36093,2008,2008,"November",11,147,3288.27,28.34,38.75,38.59,"Schenectady-2008-11"
"3060","Schenectady",36093,2008,2008,"December",12,155,3264.06,27.9,38.6,38.59,"Schenectady-2008-12"
"3061","Schenectady",36093,2009,2009,"January",1,135,3245.86,27.99,38.77,38.41,"Schenectady-2009-1"
"3062","Schenectady",36093,2009,2009,"February",2,140,3320.46,28.52,38.75,38.71,"Schenectady-2009-2"
"3063","Schenectady",36093,2009,2009,"March",3,148,3367.52,28.66,39.31,38.97,"Schenectady-2009-3"
"3064","Schenectady",36093,2009,2009,"April",4,172,3270.84,28.33,38.88,38.73,"Schenectady-2009-4"
"3065","Schenectady",36093,2009,2009,"May",5,173,3240.2,28.49,38.34,38.39,"Schenectady-2009-5"
"3066","Schenectady",36093,2009,2009,"June",6,141,3268.22,28.35,38.07,38.13,"Schenectady-2009-6"
"3067","Schenectady",36093,2009,2009,"July",7,157,3388.42,27.43,39.08,39.07,"Schenectady-2009-7"
"3068","Schenectady",36093,2009,2009,"August",8,160,3305.37,27.65,38.83,38.76,"Schenectady-2009-8"
"3069","Schenectady",36093,2009,2009,"September",9,146,3334.14,28.84,38.6,38.53,"Schenectady-2009-9"
"3070","Schenectady",36093,2009,2009,"October",10,162,3353.57,28.41,38.7,38.65,"Schenectady-2009-10"
"3071","Schenectady",36093,2009,2009,"November",11,167,3324.23,27.69,38.51,38.58,"Schenectady-2009-11"
"3072","Schenectady",36093,2009,2009,"December",12,159,3182.19,29.16,38.23,38.33,"Schenectady-2009-12"
"3073","Schenectady",36093,2010,2010,"January",1,149,3257.54,27,38.14,38.42,"Schenectady-2010-1"
"3074","Schenectady",36093,2010,2010,"February",2,138,3371.61,28.87,39.1,39.01,"Schenectady-2010-2"
"3075","Schenectady",36093,2010,2010,"March",3,169,3274.03,27.86,38.73,38.6,"Schenectady-2010-3"
"3076","Schenectady",36093,2010,2010,"April",4,133,3376.53,28.04,38.94,38.89,"Schenectady-2010-4"
"3077","Schenectady",36093,2010,2010,"May",5,162,3425.81,28.62,38.7,38.8,"Schenectady-2010-5"
"3078","Schenectady",36093,2010,2010,"June",6,163,3332.32,28.29,38.88,38.83,"Schenectady-2010-6"
"3079","Schenectady",36093,2010,2010,"July",7,175,3323.63,28.46,38.65,38.61,"Schenectady-2010-7"
"3080","Schenectady",36093,2010,2010,"August",8,176,3418.69,27.75,39.11,39.02,"Schenectady-2010-8"
"3081","Schenectady",36093,2010,2010,"September",9,134,3256.63,28.27,38.62,38.61,"Schenectady-2010-9"
"3082","Schenectady",36093,2010,2010,"October",10,165,3306.68,28.12,38.62,38.59,"Schenectady-2010-10"
"3083","Schenectady",36093,2010,2010,"November",11,148,3233.83,27.95,38.62,38.7,"Schenectady-2010-11"
"3084","Schenectady",36093,2010,2010,"December",12,170,3204.06,28.09,38.31,38.21,"Schenectady-2010-12"
"3085","Schenectady",36093,2011,2011,"January",1,132,3278.83,28.97,38.8,38.58,"Schenectady-2011-1"
"3086","Schenectady",36093,2011,2011,"February",2,159,3197.12,27.87,38.56,38.46,"Schenectady-2011-2"
"3087","Schenectady",36093,2011,2011,"March",3,153,3311.3,28.06,38.31,38.57,"Schenectady-2011-3"
"3088","Schenectady",36093,2011,2011,"April",4,120,3126.38,29.4,38.01,38.05,"Schenectady-2011-4"
"3089","Schenectady",36093,2011,2011,"May",5,162,3351.28,28.43,38.61,38.7,"Schenectady-2011-5"
"3090","Schenectady",36093,2011,2011,"June",6,170,3343.15,28.3,38.7,38.8,"Schenectady-2011-6"
"3091","Schenectady",36093,2011,2011,"July",7,175,3212.09,28.53,38.35,38.43,"Schenectady-2011-7"
"3092","Schenectady",36093,2011,2011,"August",8,189,3284.06,28.15,38.59,38.63,"Schenectady-2011-8"
"3093","Schenectady",36093,2011,2011,"September",9,152,3290.39,28.65,38.57,38.68,"Schenectady-2011-9"
"3094","Schenectady",36093,2011,2011,"October",10,140,3290.21,28.78,38.51,38.55,"Schenectady-2011-10"
"3095","Schenectady",36093,2011,2011,"November",11,117,3388.31,28.69,39.15,39.06,"Schenectady-2011-11"
"3096","Schenectady",36093,2011,2011,"December",12,152,3261.41,28.25,38.58,38.59,"Schenectady-2011-12"
"3097","Schenectady",36093,2012,2012,"January",1,148,3233.66,27.52,38.53,38.34,"Schenectady-2012-1"
"3098","Schenectady",36093,2012,2012,"February",2,153,3275.9,28.27,38.43,38.48,"Schenectady-2012-2"
"3099","Schenectady",36093,2012,2012,"March",3,153,3329.77,28.29,38.45,38.62,"Schenectady-2012-3"
"3100","Schenectady",36093,2012,2012,"April",4,157,3347.41,28.57,38.97,38.87,"Schenectady-2012-4"
"3101","Schenectady",36093,2012,2012,"May",5,180,3263.32,28.01,38.56,38.38,"Schenectady-2012-5"
"3102","Schenectady",36093,2012,2012,"June",6,177,3318.04,28.36,38.93,38.75,"Schenectady-2012-6"
"3103","Schenectady",36093,2012,2012,"July",7,166,3248.96,28.46,38.61,38.53,"Schenectady-2012-7"
"3104","Schenectady",36093,2012,2012,"August",8,184,3294,28.36,38.61,38.72,"Schenectady-2012-8"
"3105","Schenectady",36093,2012,2012,"September",9,168,3401.6,28.43,38.92,38.96,"Schenectady-2012-9"
"3106","Schenectady",36093,2012,2012,"October",10,157,3249.73,28.21,38.8,38.7,"Schenectady-2012-10"
"3107","Schenectady",36093,2012,2012,"November",11,179,3331.35,27.5,39.02,39.02,"Schenectady-2012-11"
"3108","Schenectady",36093,2012,2012,"December",12,160,3273.18,28.84,38.81,38.66,"Schenectady-2012-12"
"3109","Schenectady",36093,2013,2013,"January",1,133,3302.63,27.83,38.96,38.85,"Schenectady-2013-1"
"3110","Schenectady",36093,2013,2013,"February",2,139,3369.95,28.49,38.8,38.74,"Schenectady-2013-2"
"3111","Schenectady",36093,2013,2013,"March",3,134,3395.15,28.51,38.86,38.81,"Schenectady-2013-3"
"3112","Schenectady",36093,2013,2013,"April",4,142,3350.55,28.28,38.64,38.59,"Schenectady-2013-4"
"3113","Schenectady",36093,2013,2013,"May",5,148,3353.32,27.87,38.66,38.76,"Schenectady-2013-5"
"3114","Schenectady",36093,2013,2013,"June",6,168,3315.83,28.28,38.88,38.7,"Schenectady-2013-6"
"3115","Schenectady",36093,2013,2013,"July",7,150,3334.52,27.93,38.89,38.9,"Schenectady-2013-7"
"3116","Schenectady",36093,2013,2013,"August",8,136,3337.72,28.24,38.99,38.93,"Schenectady-2013-8"
"3117","Schenectady",36093,2013,2013,"September",9,136,3332.69,28.12,38.46,38.6,"Schenectady-2013-9"
"3118","Schenectady",36093,2013,2013,"October",10,152,3176.84,28.29,38.46,38.49,"Schenectady-2013-10"
"3119","Schenectady",36093,2013,2013,"November",11,135,3219.68,28.6,38.48,38.47,"Schenectady-2013-11"
"3120","Schenectady",36093,2013,2013,"December",12,149,3341.44,28.54,38.95,38.91,"Schenectady-2013-12"
"3121","Schenectady",36093,2014,2014,"January",1,158,3315.81,28.41,38.47,38.46,"Schenectady-2014-1"
"3122","Schenectady",36093,2014,2014,"February",2,139,3183.88,28.75,38.31,38.33,"Schenectady-2014-2"
"3123","Schenectady",36093,2014,2014,"March",3,163,3366.92,28.5,38.75,38.83,"Schenectady-2014-3"
"3124","Schenectady",36093,2014,2014,"April",4,144,3308.99,28.33,38.51,38.53,"Schenectady-2014-4"
"3125","Schenectady",36093,2014,2014,"May",5,164,3270.24,28.61,38.32,38.35,"Schenectady-2014-5"
"3126","Schenectady",36093,2014,2014,"June",6,174,3342.78,28.25,38.68,38.71,"Schenectady-2014-6"
"3127","Schenectady",36093,2014,2014,"July",7,165,3369.8,29.35,38.96,39.12,"Schenectady-2014-7"
"3128","Schenectady",36093,2014,2014,"August",8,136,3402.63,29.84,38.85,38.99,"Schenectady-2014-8"
"3129","Schenectady",36093,2014,2014,"September",9,163,3251.28,27.6,38.72,38.67,"Schenectady-2014-9"
"3130","Schenectady",36093,2014,2014,"October",10,173,3242.24,29.42,38.91,38.73,"Schenectady-2014-10"
"3131","Schenectady",36093,2014,2014,"November",11,139,3292.33,28.53,39.38,38.75,"Schenectady-2014-11"
"3132","Schenectady",36093,2014,2014,"December",12,146,3258.92,28.75,39.12,38.77,"Schenectady-2014-12"
"3133","Schenectady",36093,2015,2015,"January",1,150,3258.55,28.5,38.78,38.61,"Schenectady-2015-1"
"3134","Schenectady",36093,2015,2015,"February",2,127,3405.84,27.57,38.72,38.76,"Schenectady-2015-2"
"3135","Schenectady",36093,2015,2015,"March",3,157,3303.25,29.06,38.99,38.78,"Schenectady-2015-3"
"3136","Schenectady",36093,2015,2015,"April",4,162,3312.05,29.12,38.7,38.72,"Schenectady-2015-4"
"3137","Schenectady",36093,2015,2015,"May",5,168,3203.95,29.44,38.31,38.06,"Schenectady-2015-5"
"3138","Schenectady",36093,2015,2015,"June",6,147,3288.79,29.59,38.67,38.46,"Schenectady-2015-6"
"3139","Schenectady",36093,2015,2015,"July",7,152,3315.96,29.02,38.65,38.66,"Schenectady-2015-7"
"3140","Schenectady",36093,2015,2015,"August",8,160,3336.03,29.73,38.77,38.76,"Schenectady-2015-8"
"3141","Schenectady",36093,2015,2015,"September",9,158,3321.73,28.12,39.1,38.94,"Schenectady-2015-9"
"3142","Schenectady",36093,2015,2015,"October",10,160,3335.28,28.89,38.74,38.63,"Schenectady-2015-10"
"3143","Schenectady",36093,2015,2015,"November",11,137,3332.16,28.49,38.77,38.73,"Schenectady-2015-11"
"3144","Schenectady",36093,2015,2015,"December",12,143,3244.2,28.85,38.52,38.52,"Schenectady-2015-12"
"3145","Schenectady",36093,2016,2016,"January",1,137,3214.4,29.15,38.71,38.57,"Schenectady-2016-1"
"3146","Schenectady",36093,2016,2016,"February",2,148,3189.36,28.57,38.44,38.5,"Schenectady-2016-2"
"3147","Schenectady",36093,2016,2016,"March",3,146,3313.9,29.41,38.81,38.51,"Schenectady-2016-3"
"3148","Schenectady",36093,2016,2016,"April",4,131,3395.99,28.76,39.03,38.82,"Schenectady-2016-4"
"3149","Schenectady",36093,2016,2016,"May",5,145,3256.59,29.54,38.51,38.27,"Schenectady-2016-5"
"3150","Schenectady",36093,2016,2016,"June",6,152,3317.32,29.09,38.84,38.61,"Schenectady-2016-6"
"3151","Schenectady",36093,2016,2016,"July",7,155,3340.19,29.2,38.87,38.79,"Schenectady-2016-7"
"3152","Schenectady",36093,2016,2016,"August",8,161,3273.09,28.5,38.94,38.66,"Schenectady-2016-8"
"3153","Schenectady",36093,2016,2016,"September",9,162,3332.62,28.49,38.93,38.75,"Schenectady-2016-9"
"3154","Schenectady",36093,2016,2016,"October",10,143,3223.28,29.13,38.64,38.34,"Schenectady-2016-10"
"3155","Schenectady",36093,2016,2016,"November",11,153,3308.34,29.66,38.63,38.56,"Schenectady-2016-11"
"3156","Schenectady",36093,2016,2016,"December",12,137,3195.13,29.33,38.76,38.53,"Schenectady-2016-12"
"3157","Schenectady",36093,2017,2017,"January",1,129,3282.25,29.67,38.84,38.65,"Schenectady-2017-1"
"3158","Schenectady",36093,2017,2017,"February",2,131,3284.7,29.66,38.58,38.38,"Schenectady-2017-2"
"3159","Schenectady",36093,2017,2017,"March",3,149,3268.72,28.88,38.66,38.7,"Schenectady-2017-3"
"3160","Schenectady",36093,2017,2017,"April",4,156,3333.77,29.8,38.72,38.83,"Schenectady-2017-4"
"3161","Schenectady",36093,2017,2017,"May",5,135,3365.22,29.99,38.9,38.79,"Schenectady-2017-5"
"3162","Schenectady",36093,2017,2017,"June",6,166,3303.69,30.07,38.92,38.66,"Schenectady-2017-6"
"3163","Schenectady",36093,2017,2017,"July",7,171,3319.76,28.38,38.94,38.77,"Schenectady-2017-7"
"3164","Schenectady",36093,2017,2017,"August",8,168,3321.11,29.08,38.79,38.67,"Schenectady-2017-8"
"3165","Schenectady",36093,2017,2017,"September",9,168,3272.71,29.36,38.57,38.65,"Schenectady-2017-9"
"3166","Schenectady",36093,2017,2017,"October",10,160,3157.29,28.65,38.86,38.49,"Schenectady-2017-10"
"3167","Schenectady",36093,2017,2017,"November",11,155,3225.92,29.88,38.51,38.51,"Schenectady-2017-11"
