"","id","latitude","longitude","elevation","name"
"1017","USC00303566",42.2333,-74.4833,665.1,"HALCOTT CENTRE"
"1018","USC00303567",42.2167,-74.4667,598,"HALCOTT CTR 2 NNE"
"1019","USC00303575",42,-75.3833,297.5,"HALE EDDY"
"1020","USC00303590",42.7517,-78.8911,185.9,"HAMBURG"
"1021","USC00303591",42.7275,-78.8811,234.7,"HAMBURG 3 W"
"1022","USC00303602",42.8167,-75.5333,369.1,"HAMILTON"
"1023","USC00303616",42.4,-77.2333,220.1,"HAMMONDSPORT"
"1024","USC00303617",42.4,-77.25,238,"HAMMONDSPORT 1 W"
"1025","USC00303619",42.4333,-77.15,396.2,"HAMMONDSPORT"
"1026","USC00303636",41.95,-75.2833,297.2,"HANCOCK"
"1027","USC00303662",44.5333,-73.5667,189.6,"HARKNESS"
"1028","USC00303669",42.15,-75.6167,390.1,"HARPURSVILLE"
"1029","USC00303714",42.0167,-75.1167,328.9,"HARVARD"
"1030","USC00303722",42.4206,-77.5675,502.9,"HASKINVILLE"
"1031","USC00303766",42.5,-76.8833,237.7,"HECTOR"
"1032","USC00303769",42.485,-78.9367,265.2,"HELMUTH FIRE CTRL"
"1033","USC00303773",42.7742,-77.6083,274.9,"HEMLOCK"
"1034","USC00303781",40.7167,-73.6333,24.1,"HEMPSTEAD GARDEN CITY"
"1035","USC00303786",40.6833,-73.6667,11.9,"HEMPSTEAD MALVERNE"
"1036","USC00303792",44.0333,-75.65,208.8,"HERRING"
"1037","USC00303825",40.7667,-73.5333,45.7,"HICKSVILLE"
"1038","USC00303831",43.4,-74.5333,512.1,"HIGGINS BAY"
"1039","USC00303839",41.8333,-74.1333,43,"HIGH FALLS"
"1040","USC00303851",43.5753,-75.5208,537.4,"HIGHMARKET"
"1041","USC00303856",43.5833,-75.5167,542.8,"HIGHMARKET 1 SE"
"1042","USC00303864",42.1333,-74.4833,561.1,"HIGHMOUNT"
"1043","USC00303881",43.2833,-77.7833,88.1,"HILTON"
"1044","USC00303889",43.3,-75.15,347.8,"HINCKLEY 2 SW"
"1045","USC00303916",43.3833,-74.7333,573,"HOFFMEISTER 3 W"
"1046","USC00303919",40.8333,-73.0833,24.1,"HOLBROOK"
"1047","USC00303938",42.6333,-76.2,342.9,"HOMER"
"1048","USC00303941",43.1,-74.0167,429.8,"HOMESTEAD SANATARIUM"
"1049","USC00303953",41.75,-74.3833,131.1,"HONK FALLS"
"1050","USC00303955",42.7914,-77.5133,243.8,"HONEOYE"
"1051","USC00303957",42.95,-77.5833,185.9,"HONEOYE FALLS"
"1052","USC00303959",41.85,-73.6833,134.1,"HONEYMEAD BROOK"
"1053","USC00303961",43.8525,-75.7158,450.5,"HOOKER 12 NNW"
"1054","USC00303965",42.9,-73.35,131.1,"HOOSICK FALLS"
"1055","USC00303970",43.3117,-74.2478,268.2,"HOPE"
"1056","USC00303983",42.3489,-77.7044,403.9,"HORNELL ALMOND DAM"
"1057","USC00303986",42.15,-76.8333,274.3,"HORSEHEADS"
"1058","USC00304024",42.25,-73.7833,98.1,"HUDSON"
"1059","USC00304025",42.2475,-73.7922,9.1,"HUDSON CORRECTIONAL FACILITY"
"1060","USC00304045",42.2333,-78.2333,594.4,"HUMPHREY"
"1061","USC00304052",42.2,-74.2167,499.9,"HUNTER MTN"
"1062","USC00304070",42.4272,-76.1253,424.9,"HUNTS CORNERS"
"1063","USC00304102",43.7547,-74.2756,509,"INDIAN LAKE 2SW"
"1064","USC00304105",44,-75.3667,292.6,"INDIAN RIVER"
"1065","USC00304111",43.0667,-74.7667,177.1,"INGHAMS"
"1066","USC00304174",42.4492,-76.4492,292.6,"ITHACA CORNELL UNIV"
"1067","USC00304182",43.0167,-74.9167,118.9,"JACKSONBURG"
"1068","USC00304206",42.1,-79.25,424,"JAMESTOWN"
"1069","USC00304207",42.11,-79.1592,381,"JAMESTOWN 4 ENE"
"1070","USC00304208",42.1167,-79.2333,423.7,"JAMESTOWN WTR WKS"
"1071","USC00304234",41.7833,-74.9333,329.2,"JEFFERSONVILLE"
"1072","USC00304271",42.9167,-73.5167,107,"JOHNSONVILLE"
"1073","USC00304332",44.1833,-73.8,390.1,"KEENE VALLEY 1 W"
"1074","USC00304348",42.7833,-76.3667,432.8,"KELLOGGSVILLE"
"1075","USC00304353",43.3333,-78.0333,98.1,"KENDALL"
"1076","USC00304354",43.3386,-78.1289,97.5,"KENT"
"1077","USC00304415",42.6667,-76.6167,289.6,"KING FERRY"
"1078","USC00304424",41.9333,-74,85,"KINGSTON CITY HALL"
"1079","USC00304429",41.9167,-73.9833,3,"KINGSTON GAS PLT"
"1080","USC00304450",42,-78.5167,723,"KNAPP CREEK"
"1081","USC00304472",42.4,-74.8,580,"KORTRIGHT"
"1082","USC00304473",42.4167,-74.8,527.3,"KORTRIGHT 2"
"1083","USC00304486",41.7833,-74.4,220.1,"LACKAWACK"
"1084","USC00304520",44.1,-74,838.2,"LAKE COLDEN"
"1085","USC00304525",42.25,-74.9,448.1,"LAKE DELAWARE"
"1086","USC00304529",43.4333,-73.7167,106.7,"LAKE GEORGE"
"1087","USC00304530",43.4333,-73.7167,106.7,"LAKE GEORGE #1"
"1088","USC00304531",40.8667,-73.1167,33.5,"LAKE GROVE"
"1089","USC00304533",42.0667,-74.1833,342,"LAKE HILL"
"1090","USC00304537",43.2614,-73.8342,185.9,"LAKE LUZERNE"
"1091","USC00304555",44.2489,-73.985,591.3,"LAKE PLACID 2 S"
"1092","USC00304563",40.8333,-73.1333,24.1,"LAKE RONKONKOMA"
"1093","USC00304564",42.7069,-78.9497,206,"LAKEVIEW 1W"
"1094","USC00304565",43.3714,-78.2664,82.3,"LAKESIDE"
"1095","USC00304575",42.4486,-74.4653,335.3,"LANSING MANOR"
"1096","USC00304613",40.9333,-73.75,11.9,"LARCHMONT"
"1097","USC00304632",40.7333,-73.9333,3,"LAUREL HILL"
"1098","USC00304647",44.7583,-74.6692,142,"LAWRENCEVILLE 3 SW"
"1099","USC00304673",42.8167,-75.2667,472.4,"LEONARDSVILLE"
"1100","USC00304684",42.9736,-77.9672,272.8,"LE ROY 1E"
"1101","USC00304685",42.9833,-78,280.4,"LEROY"
"1102","USC00304686",42.4833,-73.3667,283.5,"LEBANON SPRINGS"
"1103","USC00304698",42.5833,-78.0333,384,"LETCHWORTH PARK"
"1104","USC00304706",41.95,-74.8333,580,"LEWBEACH"
"1105","USC00304715",43.1833,-79.05,100.9,"LEWISTON 1 N"
"1106","USC00304717",43.1333,-78.9667,192,"LEWISTON 3 SE"
"1107","USC00304723",42.2333,-74.3333,451.1,"LEXINGTON 1 SE"
"1108","USC00304731",41.8017,-74.74,481.6,"LIBERTY 1 NE"
"1109","USC00304754",42.7,-75.8833,387.1,"LINCKLAEN"
"1110","USC00304767",42.8833,-78.1667,342,"LINDEN"
"1111","USC00304772",42.0636,-77.1467,317,"LINDLEY 2N"
"1112","USC00304782",42.35,-76,297.5,"LISLE"
"1113","USC00304784",42.3833,-76.1,432.8,"LISLE"
"1114","USC00304791",43.0603,-74.8686,272.2,"LITTLE FALLS CITY RSCH"
"1115","USC00304796",43.0333,-74.8667,109.7,"LITTLE FALLS MILL ST"
"1116","USC00304801",43.0167,-74.7833,94.2,"LITTLE FALLS 5 E"
"1117","USC00304808",42.2472,-78.8125,495.3,"LITTLE VALLEY"
"1118","USC00304836",42.6703,-76.4722,365.8,"LOCKE 2 W"
"1119","USC00304844",43.1878,-78.6092,185.9,"LOCKPORT 4E"
"1120","USC00304849",43.2,-78.6333,134.1,"LOCKPORT 4 NE"
"1121","USC00304912",43.7928,-75.4828,263,"LOWVILLE"
"1122","USC00304939",43.3392,-78.3892,102.7,"LYNDONVILLE"
"1123","USC00304940",43.3167,-78.3833,97.5,"LYNDONVILLE (1)"
"1124","USC00304942",43.1,-77,129.8,"LYONS"
"1125","USC00304944",43.6167,-75.3667,243.8,"LYONS FALLS"
"1126","USC00304952",43.0731,-77.3019,142,"MACEDON"
"1127","USC00304957",43.95,-76.1167,79.9,"MADISON BARRACKS"
"1128","USC00304984",43.3167,-76.1,136.9,"MALLORY"
"1129","USC00304995",44.85,-74.3833,246.9,"MALONE (1)"
"1130","USC00304996",44.8419,-74.3081,268.2,"MALONE"
"1131","USC00305032",42.3833,-74.3167,493.8,"MANORKILL"
"1132","USC00305072",42.9833,-76.3833,313.9,"MARCELLUS SCS"
"1133","USC00305110",41.1833,-73.8333,177.1,"MARYKNOLL"
"1134","USC00305113",42.4694,-75.0106,373.4,"EMMONS"
"1135","USC00305120",42.05,-74.8167,463.9,"MARY SMITH"
"1136","USC00305129",44.9833,-74.7833,67.1,"MASSENA SNELL LOCK"
"1137","USC00305142",40.9886,-72.5103,6.1,"MATTITUCK"
"1138","USC00305171",43,-76.7667,121.9,"MAYS POINT LOCK 25"
"1139","USC00305180",42.2394,-79.5078,421.2,"MAYVILLE"
"1140","USC00305199",43.6167,-75.1167,451.1,"MCKEEVER"
"1141","USC00305231",42.8833,-73.6833,11.9,"MECHANICVILLE 2 S"
"1142","USC00305233",42.4422,-76.7586,460.2,"MECKLENBURG 4SW"
"1143","USC00305235",40.8167,-72.9833,24.4,"MEDFORD"
"1144","USC00305236",43.2092,-78.3894,167.6,"MEDINA"
"1145","USC00305248",42.8503,-73.6094,106.7,"MELROSE 1 NE"
"1146","USC00305255",43.05,-73.9,125,"MILTON CTR"
"1147","USC00305276",41.8,-74.4331,263.7,"MERRIMAN DAM"
"1148","USC00305283",41.3833,-73.65,116.1,"MIDDLE BRANCH RSVR"
"1149","USC00305291",42.6,-74.3167,220.1,"MIDDLEBURG"
"1150","USC00305310",41.4603,-74.4489,213.4,"MIDDLETOWN 2 NW"
"1151","USC00305312",41.4333,-74.4167,153,"MIDDLETOWN 2"
"1152","USC00305334",41.8553,-73.67,249.9,"MILLBROOK"
"1153","USC00305346",41.95,-73.5167,223.1,"MILLERTON"
"1154","USC00305377",40.7328,-73.6183,29.3,"MINEOLA"
"1155","USC00305380",40.7494,-73.6233,30.5,"MINEOLA 1 NE"
"1156","USC00305382",40.7333,-73.65,27.1,"MINEOLA 1 W"
"1157","USC00305388",41.7333,-74.2333,548.6,"MINNEWASKA"
"1158","USC00305426",41.7681,-74.155,379.5,"MOHONK LAKE"
"1159","USC00305429",44.8167,-74.5667,61,"MOIRA"
"1160","USC00305435",41.5703,-74.7931,379.8,"MONGAUP VALLEY 4 SSW"
"1161","USC00305438",43.7611,-75.6803,542.5,"MONTAGUE"
"1162","USC00305441",41.05,-71.95,3,"MONTAUK"
"1163","USC00305489",43.3833,-74.7333,517.2,"MOREHOUSEVILLE"
"1164","USC00305512",42.8417,-75.7264,512.4,"MORRISVILLE 6 SW"
"1165","USC00305540",40.9833,-73.8667,243.8,"MOUNT HOPE"
"1166","USC00305560",42.4667,-73.4,219.5,"MT LEBANON"
"1167","USC00305580",43.2,-73.75,323.1,"MOUNT MCGREGOR"
"1168","USC00305597",42.7314,-77.9053,268.2,"MT MORRIS 2 W"
"1169","USC00305604",42.45,-76.3667,502.9,"MT PLEASANT FARM"
"1170","USC00305606",40.9331,-73.0192,15.2,"MOUNT SINAI"
"1171","USC00305618",40.9,-73.8333,47.2,"MOUNT VERNON"
"1172","USC00305635",42.6167,-77.4,228.6,"NAPLES"
"1173","USC00305639",41.5667,-75.0167,225.6,"NARROWSBURG 4 SE"
"1174","USC00305658",43.95,-74.8333,518.2,"NEHASANE"
"1175","USC00305671",41.8333,-74.65,396.8,"NEVERSINK"
"1176","USC00305673",42.3244,-78.8669,413,"CATTARAUGUS"
"1177","USC00305675",42.2833,-78.9167,601.1,"NEW ALBION 1 W"
"1178","USC00305676",42.3114,-78.9083,606.6,"NEW ALBION 2"
"1179","USC00305679",43.0467,-77.0842,131.1,"NEWARK"
"1180","USC00305682",42.2464,-76.1767,301.8,"NEWARK VALLEY 1N"
"1181","USC00305687",42.6167,-75.3333,329.2,"NEW BERLIN"
"1182","USC00305692",42.6167,-75.4333,502.9,"NEW BERLIN 5 WSW"
"1183","USC00305711",43.9667,-74.2167,494.1,"NEWCOMB 3 W"
"1184","USC00305714",43.9708,-74.2219,502,"NEWCOMB"
"1185","USC00305715",43.29,-78.7228,103.6,"NEWFANE 1W"
"1186","USC00305728",41.6333,-73.8833,46,"NEW HACKENSACK"
"1187","USC00305743",42.2333,-74.7,586.1,"NEW KINGSTON"
"1188","USC00305748",42.5,-75.25,376.1,"NEW LISBON"
"1189","USC00305751",43.2097,-75.6453,121.9,"NEW LONDON LOCK NO 22"
"1190","USC00305759",41.6833,-74.1333,128,"NEW PALTZ 4 SW"
"1191","USC00305769",43.2,-74.9167,516.3,"NEWPORT 7 NE"
"1192","USC00305796",40.5939,-73.9808,6.1,"NY AVE V BROOKLYN"
"1193","USC00305798",40.6,-73.9667,6.1,"NEW YORK BENSONHURST"
"1194","USC00305799",40.8667,-73.8833,27.1,"NEW YORK BOTANICAL GRD"
"1195","USC00305804",40.7333,-73.9333,3,"NEW YORK LAUREL HILL"
"1196","USC00305806",40.85,-73.9167,54.9,"NEW YORK UNIV ST"
"1197","USC00305816",40.7,-74.0167,3,"NEW YORK WB CITY"
"1198","USC00305821",40.6333,-74.1167,24.4,"NY WESTERLEIGH STAT IS"
"1199","USC00305840",43.1139,-78.9353,179.2,"NIAGARA FALLS INTL AP"
"1200","USC00305869",44.8053,-74.9997,70.1,"NORFOLK"
"1201","USC00305917",42.5167,-77.4667,399.9,"NORTH COHOCTON SCS"
"1202","USC00305925",43.6611,-73.8969,271.3,"N CREEK 5 SE"
"1203","USC00305965",44.4833,-75.7167,91.4,"NORTH HAMMOND"
"1204","USC00305987",43.5333,-74.95,558.1,"NORTH LAKE"
"1205","USC00306019",40.9,-73.35,6.1,"NORTHPORT"
"1206","USC00306028",43.1833,-76.8833,118.9,"NORTH ROSE"
"1207","USC00306042",42.35,-74.2833,579.1,"WINDHAM NORTH SETTLEME"
"1208","USC00306047",43.0219,-78.8467,182.9,"N TONAWANDA"
"1209","USC00306062",43.1592,-74.2042,240.8,"NORTHVILLE"
"1210","USC00306085",42.5117,-75.5197,301.4,"NORWICH"
"1211","USC00306098",43.8667,-75.1833,478.8,"NUMBER FOUR"
"1212","USC00306111",42.4,-74.15,200.9,"OAK HILL"
"1213","USC00306119",41.5,-74.65,280.4,"OAKLAND VALLEY"
"1214","USC00306138",40.6328,-73.6269,3.7,"OCEANSIDE"
"1215","USC00306164",44.7281,-75.4442,85.3,"OGDENSBURG 4 NE"
"1216","USC00306168",41.7333,-74.0667,109.1,"OHIOVILLE"
"1217","USC00306179",43.7,-75,519.1,"OLD FORGE THENDARA"
"1218","USC00306184",43.7025,-74.9839,532.8,"OLD FORGE"
"1219","USC00306196",42.0736,-78.4517,432.8,"OLEAN"
"1220","USC00306217",42.4603,-75.0642,350.5,"ONEONTA"
"1221","USC00306224",42.45,-75.0667,328.9,"ONEONTA 1 S"
"1222","USC00306225",42.45,-75.0667,351.1,"ONEONTA"
"1223","USC00306229",42.45,-75,353.9,"ONEONTA 3 SE"
"1224","USC00306232",42.4667,-75.0667,427,"ONEONTA STATE UNIV"
"1225","USC00306275",41.15,-72.2667,3,"ORIENT 2 E"
"1226","USC00306276",41.1322,-72.2583,0.9,"ORIENT PT SP"
"1227","USC00306300",43.4992,-75.7122,332.8,"OSCEOLA"
"1228","USC00306301",41.15,-73.8667,9.1,"OSSINING SING SING"
"1229","USC00306306",44.1833,-75.0667,396.2,"OSWEGATCHIE"
"1230","USC00306314",43.4622,-76.4933,106.7,"OSWEGO E"
"1231","USC00306322",42.4667,-75.2,460.9,"OTEGO"
"1232","USC00306346",42.6167,-76.8167,342,"OVID 4 S"
"1233","USC00306356",42.0811,-76.3178,246.9,"OWEGO 3 WSW"
"1234","USC00306365",42.5,-75.7333,502.9,"OXFORD"
"1235","USC00306368",40.8667,-73.5333,12.2,"OYSTER BAY"
"1236","USC00306375",43.4,-76.3,142.3,"PALERMO"
"1237","USC00306376",43.3319,-76.2692,135.6,"PALERMO 2SSE"
"1238","USC00306411",44.6333,-74.8333,228.9,"PARISHVILLE 1 WNW"
"1239","USC00306426",41.9,-74.8167,445,"PARKSTON"
"1240","USC00306441",40.7967,-73.0014,16.8,"PATCHOGUE 2 N"
"1241","USC00306459",44.4333,-74.2667,509,"PAUL SMITHS"
"1242","USC00306464",42.9114,-77.9808,310.9,"PAVILION 2NE"
"1243","USC00306465",42.8733,-77.9925,353.6,"PAVILION 2"
"1244","USC00306479",41.9333,-74.3833,445,"PEEKAMOOSE"
"1245","USC00306480",43.1011,-78.7139,179.5,"PENDLETON 1NE"
"1246","USC00306510",42.6711,-77.0628,253,"PENN YAN"
"1247","USC00306517",42.6667,-77.1833,303.9,"PENN YAN 8 W"
"1248","USC00306523",42.7214,-78.0083,415.1,"PERRY"
"1249","USC00306524",42.4833,-76.7,316.4,"PERRY CITY"
"1250","USC00306525",42.4647,-79.0031,368.8,"PERRYSBURG"
"1251","USC00306527",42.45,-79.0167,477,"PERRYSBURG 1 SW"
"1252","USC00306538",44.5658,-73.57,155.4,"PERU 2 WSW"
"1253","USC00306549",42.7333,-73.3,353.9,"PETERSBURG 2 SE"
"1254","USC00306557",44.1333,-75.7,147.8,"PHILADELPHIA"
"1255","USC00306562",41.4333,-74.3667,134.1,"PHILLIPSBURG"
"1256","USC00306567",42.0864,-74.3142,265.2,"PHOENICIA"
"1257","USC00306570",42.0675,-74.3356,323.1,"PHONECIA 2SW"
"1258","USC00306579",43.0667,-76.2833,121.9,"PHOENIX"
"1259","USC00306623",43.4614,-74.5231,527.3,"PISECO"
"1260","USC00306649",42.1389,-74.0914,619.4,"PLATTE CLOVE"
"1261","USC00306659",44.65,-73.4667,50.3,"PLATTSBURGH AFB"
"1262","USC00306660",44.6917,-73.4556,54.3,"PLATTSBURGH 1 S"
"1263","USC00306674",41.1314,-73.7758,97.5,"PLEASANTVILLE"
"1264","USC00306685",42.6167,-75.6,390.1,"PLYMOUTH"
"1265","USC00306745",42.57,-78.0406,356,"PORTAGEVILLE"
"1266","USC00306747",42.3717,-79.4867,246.3,"PORTLAND1 SW"
"1267","USC00306765",44.05,-73.45,36.9,"PORT HENRY"
"1268","USC00306768",40.95,-73.0667,3,"PORT JEFFERSON"
"1269","USC00306774",41.3892,-74.6906,176.8,"PORT JERVIS"
"1270","USC00306789",42.0333,-78.3333,435.9,"PORTVILLE"
"1271","USC00306810",44.6667,-75,131.1,"POTSDAM"
"1272","USC00306817",41.6833,-73.9333,31.1,"POUGHKEEPSIE"
"1273","USC00306820",41.7269,-73.9203,76.5,"POUGHKEEPSIE"
"1274","USC00306827",41.7167,-73.9167,67.1,"POUGHKEEPSIE PENDELL R"
"1275","USC00306831",42.5333,-77.3,591.9,"PRATTSBURG 2 NW"
"1276","USC00306833",42.5167,-77.2667,438.9,"PRATTSBURG"
"1277","USC00306839",42.3281,-74.4422,367.9,"PRATTSVILLE"
"1278","USC00306842",42.3167,-74.4333,348.1,"PRATTSVILLE 2"
"1279","USC00306848",42.4333,-74.2,267.9,"PRESTON HOLLOW"
"1280","USC00306867",43.5697,-76.1164,121.6,"PULASKI"
"1281","USC00306941",43.8167,-74.6667,542.8,"RAQUETTE LAKE"
"1282","USC00306957",44.2961,-74.1028,493.8,"RAY BROOK"
"1283","USC00306965",43.75,-75.6833,550.5,"RECTORS CORNERS"
"1284","USC00306983",42,-73.8667,67.1,"RED HOOK"
"1285","USC00306988",43.6414,-75.8839,398.7,"REDFIELD 8N"
"1286","USC00306989",42.1167,-78.8,412.1,"REDHOUSE"
"1287","USC00306999",42.3167,-74.6333,622.1,"RELAY"
"1288","USC00307024",42.5333,-74.1667,527.9,"RENSSELAERVILLE 2 NW"
"1289","USC00307033",41.9333,-73.9167,65.5,"RHINEBECK"
"1290","USC00307035",41.8847,-73.8686,91.7,"RHINEBECK 4SE"
"1291","USC00307069",42.3667,-76.2167,448.1,"RICHFORD"
"1292","USC00307070",42.35,-76.2,335.9,"RICHFORD"
"1293","USC00307077",43.5667,-76.05,159.1,"RICHLAND"
"1294","USC00307088",42.6333,-74.55,457.2,"RICHMONDVILLE"
"1295","USC00307097",43.2667,-78.3833,128,"RIDGEWAY"
"1296","USC00307115",41.85,-74.05,11.9,"RIFTON 1 N"
"1297","USC00307129",43.6,-73.7331,228.6,"RIVERBANK"
"1298","USC00307134",40.9619,-72.7158,30.5,"RIVERHEAD RSCH FM"
"1299","USC00307195",42.3833,-75.4,313.9,"ROCKDALE"
"1300","USC00307205",41.6,-74.6,473,"ROCK HILL"
"1301","USC00307210",41.5917,-74.6142,387.1,"ROCK HILL 3 SW"
"1302","USC00307250",42.75,-76.8333,219.2,"ROMULUS"
"1303","USC00307252",41.9167,-73.9667,57.3,"RONDOUT"
"1304","USC00307260",41.9267,-74.8958,454.2,"ROSCOE"
"1305","USC00307274",41.8481,-74.0472,37.2,"ROSENDALE 2 E"
"1306","USC00307282",40.8,-73.6333,67.1,"ROSLYN"
"1307","USC00307291",42.9239,-73.7858,59.4,"ROUND LAKE 1 SE"
"1308","USC00307317",42.2833,-74.5667,454.2,"ROXBURY"
"1309","USC00307329",42.4261,-78.1922,487.7,"RUSHFORD"
"1310","USC00307338",41.0667,-73.7167,129.5,"RYE LAKE AIRPORT"
"1311","USC00307348",44.1167,-74.6667,537.1,"SABATTIS 3 NE"
"1312","USC00307356",44.05,-74.6333,527.9,"SABATTIS WHITNEY PARK"
"1313","USC00307382",43,-74.6833,107,"ST JOHNSVILLE"
"1314","USC00307397",42.1833,-78.7167,534,"SALAMANCA"
"1315","USC00307398",42.1589,-78.7219,418.2,"SALAMANCA"
"1316","USC00307400",42.1506,-78.7203,431.3,"SALAMANCA 2"
"1317","USC00307405",43.1667,-73.3167,149.4,"SALEM"
"1318","USC00307413",43.1667,-74.8667,420.9,"SALISBURY"
"1319","USC00307420",41.4333,-74.1167,95.7,"SALISBURY MILLS"
"1320","USC00307425",43.17,-78.8178,192.9,"SANBORN 4NE"
"1321","USC00307430",43.6403,-76.0972,144.2,"SANDY CREEK"
"1322","USC00307472",44.3333,-74.1333,481.9,"SARANAC LAKE"
"1323","USC00307480",43.1,-73.8333,167.9,"SARATOGA SPRINGS 4 NW"
"1324","USC00307484",43.0411,-73.8211,99.4,"SARATOGA SPRINGS 4 SW"
"1325","USC00307497",40.9833,-73.8,60.7,"SCARSDALE"
"1326","USC00307505",42.9,-73.6,39.9,"SCHAGHTICOKE 1 W"
"1327","USC00307514",42.8,-73.9167,109.7,"SCHENECTADY"
"1328","USC00307520",42.665,-74.3036,223.7,"SCHOHARIE"
"1329","USC00307524",43.8333,-73.7667,262.1,"SCHROON LAKE"
"1330","USC00307532",44.0167,-73.7,284.1,"SCHROON RIVER 4 N"
"1331","USC00307544",43.1167,-73.5833,34.1,"SCHUYLERVILLE LOCK 5"
"1332","USC00307549",43.1131,-73.5775,36.6,"SCHUYLERVILLE"
"1333","USC00307557",42.1667,-77.9833,438.9,"SCIO"
"1334","USC00307568",42.8167,-73.9833,70.1,"SCOTIA"
"1335","USC00307578",43.0167,-77.75,171,"SCOTTSVILLE"
"1336","USC00307587",40.8506,-73.6483,30.5,"SEA CLIFF"
"1337","USC00307596",42.05,-74.55,586.1,"SEAGER"
"1338","USC00307633",40.9586,-73.1047,12.2,"SETAUKET STRONG"
"1339","USC00307659",42.8,-74.6,249.9,"SHARON SPRINGS 1N"
"1340","USC00307664",42.7833,-74.6667,415.1,"SHARON SPRINGS 2 SW"
"1341","USC00307705",42.6772,-75.5067,333.8,"SHERBURNE"
"1342","USC00307713",42.1572,-79.5936,475.5,"SHERMAN"
"1343","USC00307721",41.95,-74.2,155.4,"SHOKAN BROWN STATION"
"1344","USC00307728",42.95,-77.25,201.2,"SHORTSVILLE"
"1345","USC00307742",41.3325,-73.8369,140.8,"SHRUB OAK"
"1346","USC00307748",43.7,-73.5167,106.7,"SILVER BAY"
"1347","USC00307749",42.7058,-78.0936,508.1,"SILVER SPRINGS 3N"
"1348","USC00307750",42.5381,-79.17,182.9,"SILVER CREEK"
"1349","USC00307772",42.2786,-79.2656,493.8,"SINCLAIRVILLE"
"1350","USC00307780",42.9461,-76.4314,266.7,"SKANEATELES"
"1351","USC00307799",42.0167,-74.4167,807.7,"SLIDE MTN"
"1352","USC00307818",43.3519,-73.4961,43.3,"SMITHS BASIN"
"1353","USC00307830",42.3833,-75.8167,329.2,"SMITHVILLE FLATS"
"1354","USC00307842",43.2358,-77.0842,135.3,"SODUS 1W"
"1355","USC00307864",42.6833,-77.85,189,"SONYEA"
"1356","USC00307895",40.9,-72.45,11,"SOUTHHAMPTON"
"1357","USC00307906",43.0833,-78.0667,189,"SOUTH BYRON"
"1358","USC00307918",42.1833,-77.55,476.1,"SOUTH CANISTEO"
"1359","USC00307925",44.5167,-74.8833,277.4,"SOUTH COLTON"
"1360","USC00307940",42.6833,-75.3167,404.5,"SOUTH EDMESTON"
"1361","USC00307944",44.2667,-75.2,244.1,"SOUTH EDWARDS 1 E"
"1362","USC00307998",42.5333,-75.4333,430.1,"SOUTH NEW BERLIN 2"
"1363","USC00308006",42.6,-75.4333,537.1,"SOUTH NEW BERLIN 5 NNW"
"1364","USC00308036",43.7833,-73.8,299,"SOUTH SCHROON"
"1365","USC00308058",42.7167,-78.6,331.9,"SOUTH WALES EMERY PARK"
"1366","USC00308072",41.0333,-73.9333,18,"SPARKILL"
"1367","USC00308080",43.5,-74.3617,530.4,"SPECULATOR"
"1368","USC00308086",42.2167,-76.4667,356.6,"SPENCER 1 NE"
"1369","USC00308088",42.25,-76.5,320,"SPENCER 2 N"
"1370","USC00308089",42.2,-76.5333,323.1,"SPENCER 2 WSW"
"1371","USC00308090",42.1833,-76.5167,402.9,"SPENCER 3 SW"
"1372","USC00308091",42.2,-76.5333,317,"SPENCER 2 W"
"1373","USC00308096",42.3333,-73.55,192,"SPENCERTOWN"
"1374","USC00308099",43.7667,-75.3,359.7,"SPERRYVILLE"
"1375","USC00308104",43.2333,-73.75,118.9,"SPIER FALLS"
"1376","USC00308130",41.1167,-74.05,136.9,"SPRING VALLEY"
"1377","USC00308131",42.5572,-78.7389,459.6,"SPRINGVILLE 4NW"
"1378","USC00308132",42.5497,-78.5767,515.4,"SPRINGVILLE 5NE"
"1379","USC00308138",43.1333,-74.6667,366.1,"SPRITE CREEK"
"1380","USC00308152",42.9833,-78.0833,278,"STAFFORD"
"1381","USC00308160",42.4,-74.6333,542.2,"STAMFORD"
"1382","USC00308240",43.1333,-74.6,470,"STEWARTS LANDING"
"1383","USC00308248",43.9,-75.0367,515.1,"STILLWATER RSVR"
"1384","USC00308304",41.5333,-73.7333,278.9,"STORMVILLE"
"1385","USC00308309",42.1667,-76.3667,335.3,"STRAITS CORNERS NEAR"
"1386","USC00308317",42.4608,-73.75,86.9,"STUYVESANT 5 N"
"1387","USC00308321",41.1167,-74.1167,153,"SUFFERN 2 E"
"1388","USC00308322",41.1128,-74.1572,82.3,"SUFFERN"
"1389","USC00308338",42.5833,-74.5833,625.1,"SUMMIT"
"1390","USC00308352",41.8833,-74.4667,305.1,"SUNDOWN"
"1391","USC00308380",43.05,-76.15,-999.9,"SYRACUSE"
"1392","USC00308386",43.0344,-76.1344,173.4,"SUNY ESF SYRACUSE"
"1393","USC00308388",43.3,-75.6167,157,"TABERG"
"1394","USC00308393",43.9667,-74.0333,576.1,"TAHAWUS"
"1395","USC00308403",42.1833,-74.15,548.9,"TANNERSVILLE SWG PLT"
"1396","USC00308405",42.2,-74.1,586.1,"TANNERSVILLE 2 E"
"1397","USC00308432",42.1333,-74.9,420.9,"TERRY CLOVE"
"1398","USC00308455",44.2756,-75.8369,110,"THERESA 4NW"
"1399","USC00308498",42.2072,-77.3306,493.8,"THURSTON"
